film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,category_id
953,WAIT CIDER,A INTREPID EPISTLE OF A WOMAN AND A FORENSIC PSYCHOLOGIST WHO MUST SUCCUMB A ASTRONAUT IN A MANHATTAN PENTHOUSE,2006,1,7,3,0.99,112,9.99,PG-13,2
954,WAKE JAWS,A BEAUTIFUL SAGA OF A FEMINIST AND A COMPOSER WHO MUST CHALLENGE A MOOSE IN BERLIN,2006,1,7,7,4.99,73,18.99,G,17
955,WALLS ARTIST,A INSIGHTFUL PANORAMA OF A TEACHER AND A TEACHER WHO MUST OVERCOME A MAD COW IN AN ABANDONED FUN HOUSE,2006,1,7,7,4.99,135,19.99,PG,17
956,WANDA CHAMBER,A INSIGHTFUL DRAMA OF A A SHARK AND A PIONEER WHO MUST FIND A WOMANIZER IN THE OUTBACK,2006,1,7,7,4.99,107,23.99,PG-13,10
957,WAR NOTTING,A BORING DRAMA OF A TEACHER AND A SUMO WRESTLER WHO MUST CHALLENGE A SECRET AGENT IN THE CANADIAN ROCKIES,2006,1,7,7,4.99,80,26.99,G,9
958,WARDROBE PHANTOM,A ACTION-PACKED DISPLAY OF A MAD COW AND A ASTRONAUT WHO MUST KILL A CAR IN ANCIENT INDIA,2006,1,7,6,2.99,178,19.99,G,7
959,WARLOCK WEREWOLF,A ASTOUNDING YARN OF A PIONEER AND A CROCODILE WHO MUST DEFEAT A A SHARK IN THE OUTBACK,2006,1,7,6,2.99,83,10.99,G,3
960,WARS PLUTO,A TAUT REFLECTION OF A TEACHER AND A DATABASE ADMINISTRATOR WHO MUST CHASE A MADMAN IN THE SAHARA DESERT,2006,1,7,5,2.99,128,15.99,G,17
961,WASH HEAVENLY,A AWE-INSPIRING REFLECTION OF A CAT AND A PIONEER WHO MUST ESCAPE A HUNTER IN ANCIENT CHINA,2006,1,7,7,4.99,161,22.99,R,17
962,WASTELAND DIVINE,A FANCIFUL STORY OF A DATABASE ADMINISTRATOR AND A WOMANIZER WHO MUST FIGHT A DATABASE ADMINISTRATOR IN ANCIENT CHINA,2006,1,7,7,2.99,85,18.99,PG,4
963,WATCH TRACY,A FAST-PACED YARN OF A DOG AND A FRISBEE WHO MUST CONQUER A HUNTER IN NIGERIA,2006,1,7,5,0.99,78,12.99,PG,2
964,WATERFRONT DELIVERANCE,A UNBELIEVEABLE DOCUMENTARY OF A DENTIST AND A TECHNICAL WRITER WHO MUST BUILD A WOMANIZER IN NIGERIA,2006,1,7,4,4.99,61,17.99,G,1
965,WATERSHIP FRONTIER,A EMOTIONAL YARN OF A BOAT AND A CROCODILE WHO MUST MEET A MOOSE IN SOVIET GEORGIA,2006,1,7,6,0.99,112,28.99,G,11
966,WEDDING APOLLO,A ACTION-PACKED TALE OF A STUDENT AND A WAITRESS WHO MUST CONQUER A LUMBERJACK IN AN ABANDONED MINE SHAFT,2006,1,7,3,0.99,70,14.99,PG,6
967,WEEKEND PERSONAL,A FAST-PACED DOCUMENTARY OF A CAR AND A BUTLER WHO MUST FIND A FRISBEE IN A JET BOAT,2006,1,7,5,2.99,134,26.99,R,14
968,WEREWOLF LOLA,A FANCIFUL STORY OF A MAN AND A SUMO WRESTLER WHO MUST OUTRACE A STUDENT IN A MONASTERY,2006,1,7,6,4.99,79,19.99,G,1
969,WEST LION,A INTREPID DRAMA OF A BUTLER AND A LUMBERJACK WHO MUST CHALLENGE A DATABASE ADMINISTRATOR IN A MANHATTAN PENTHOUSE,2006,1,7,4,4.99,159,29.99,G,7
970,WESTWARD SEABISCUIT,A LACKLUSTURE TALE OF A BUTLER AND A HUSBAND WHO MUST FACE A BOY IN ANCIENT CHINA,2006,1,7,7,0.99,52,11.99,NC-17,4
971,WHALE BIKINI,A INTREPID STORY OF A PASTRY CHEF AND A DATABASE ADMINISTRATOR WHO MUST KILL A FEMINIST IN A MYSQL CONVENTION,2006,1,7,4,4.99,109,11.99,PG-13,9
972,WHISPERER GIANT,A INTREPID STORY OF A DENTIST AND A HUNTER WHO MUST CONFRONT A MONKEY IN ANCIENT JAPAN,2006,1,7,4,4.99,59,24.99,PG-13,14
973,WIFE TURN,A AWE-INSPIRING EPISTLE OF A TEACHER AND A FEMINIST WHO MUST CONFRONT A PIONEER IN ANCIENT JAPAN,2006,1,7,3,4.99,183,27.99,NC-17,6
974,WILD APOLLO,A BEAUTIFUL STORY OF A MONKEY AND A SUMO WRESTLER WHO MUST CONQUER A A SHARK IN A MYSQL CONVENTION,2006,1,7,4,0.99,181,24.99,R,13
975,WILLOW TRACY,A BRILLIANT PANORAMA OF A BOAT AND A ASTRONAUT WHO MUST CHALLENGE A TEACHER IN A MANHATTAN PENTHOUSE,2006,1,7,6,2.99,137,22.99,R,17
976,WIND PHANTOM,A TOUCHING SAGA OF A MADMAN AND A FORENSIC PSYCHOLOGIST WHO MUST BUILD A SUMO WRESTLER IN AN ABANDONED MINE SHAFT,2006,1,7,6,0.99,111,12.99,R,17
977,WINDOW SIDE,A ASTOUNDING CHARACTER STUDY OF A WOMANIZER AND A HUNTER WHO MUST ESCAPE A ROBOT IN A MONASTERY,2006,1,7,3,2.99,85,25.99,R,16
978,WISDOM WORKER,A UNBELIEVEABLE SAGA OF A FORENSIC PSYCHOLOGIST AND A STUDENT WHO MUST FACE A SQUIRREL IN THE FIRST MANNED SPACE STATION,2006,1,7,3,0.99,98,12.99,R,5
979,WITCHES PANIC,A AWE-INSPIRING DRAMA OF A SECRET AGENT AND A HUNTER WHO MUST FIGHT A MOOSE IN NIGERIA,2006,1,7,6,4.99,100,10.99,NC-17,17
980,WIZARD COLDBLOODED,A LACKLUSTURE DISPLAY OF A ROBOT AND A GIRL WHO MUST DEFEAT A SUMO WRESTLER IN A MYSQL CONVENTION,2006,1,7,4,4.99,75,12.99,PG,12
981,WOLVES DESIRE,A FAST-PACED DRAMA OF A SQUIRREL AND A ROBOT WHO MUST SUCCUMB A TECHNICAL WRITER IN A MANHATTAN PENTHOUSE,2006,1,7,7,0.99,55,13.99,NC-17,16
982,WOMEN DORADO,A INSIGHTFUL DOCUMENTARY OF A WAITRESS AND A BUTLER WHO MUST VANQUISH A COMPOSER IN AUSTRALIA,2006,1,7,4,0.99,126,23.99,R,17
983,WON DARES,A UNBELIEVEABLE DOCUMENTARY OF A TEACHER AND A MONKEY WHO MUST DEFEAT A EXPLORER IN A U-BOAT,2006,1,7,7,2.99,105,18.99,PG,12
984,WONDERFUL DROP,A BORING PANORAMA OF A WOMAN AND A MADMAN WHO MUST OVERCOME A BUTLER IN A U-BOAT,2006,1,7,3,2.99,126,20.99,NC-17,17
985,WONDERLAND CHRISTMAS,A AWE-INSPIRING CHARACTER STUDY OF A WAITRESS AND A CAR WHO MUST PURSUE A MAD SCIENTIST IN THE FIRST MANNED SPACE STATION,2006,1,7,4,4.99,111,19.99,PG,14
986,WONKA SEA,A BRILLIANT SAGA OF A BOAT AND A MAD SCIENTIST WHO MUST MEET A MOOSE IN ANCIENT INDIA,2006,1,7,6,2.99,85,24.99,NC-17,2
987,WORDS HUNTER,A ACTION-PACKED REFLECTION OF A COMPOSER AND A MAD SCIENTIST WHO MUST FACE A PIONEER IN A MYSQL CONVENTION,2006,1,7,3,2.99,116,13.99,PG,17
988,WORKER TARZAN,A ACTION-PACKED YARN OF A SECRET AGENT AND A TECHNICAL WRITER WHO MUST BATTLE A SUMO WRESTLER IN THE FIRST MANNED SPACE STATION,2006,1,7,7,2.99,139,26.99,R,16
989,WORKING MICROCOSMOS,A STUNNING EPISTLE OF A DENTIST AND A DOG WHO MUST KILL A MADMAN IN ANCIENT CHINA,2006,1,7,4,4.99,74,22.99,R,16
990,WORLD LEATHERNECKS,A UNBELIEVEABLE TALE OF A PIONEER AND A ASTRONAUT WHO MUST OVERCOME A ROBOT IN AN ABANDONED AMUSEMENT PARK,2006,1,7,3,0.99,171,13.99,PG-13,17
991,WORST BANGER,A THRILLING DRAMA OF A MADMAN AND A DENTIST WHO MUST CONQUER A BOY IN THE OUTBACK,2006,1,7,4,2.99,185,26.99,PG,17
992,WRATH MILE,A INTREPID REFLECTION OF A TECHNICAL WRITER AND A HUNTER WHO MUST DEFEAT A SUMO WRESTLER IN A MONASTERY,2006,1,7,5,0.99,176,17.99,NC-17,17
993,WRONG BEHAVIOR,A EMOTIONAL SAGA OF A CROCODILE AND A SUMO WRESTLER WHO MUST DISCOVER A MAD COW IN NEW ORLEANS,2006,1,7,6,2.99,178,10.99,PG-13,3
994,WYOMING STORM,A AWE-INSPIRING PANORAMA OF A ROBOT AND A BOAT WHO MUST OVERCOME A FEMINIST IN A U-BOAT,2006,1,7,6,4.99,100,29.99,PG-13,13
995,YENTL IDAHO,A AMAZING DISPLAY OF A ROBOT AND A ASTRONAUT WHO MUST FIGHT A WOMANIZER IN BERLIN,2006,1,7,5,4.99,86,11.99,R,17
996,YOUNG LANGUAGE,A UNBELIEVEABLE YARN OF A BOAT AND A DATABASE ADMINISTRATOR WHO MUST MEET A BOY IN THE FIRST MANNED SPACE STATION,2006,1,7,6,0.99,183,9.99,G,6
997,YOUTH KICK,A TOUCHING DRAMA OF A TEACHER AND A CAT WHO MUST CHALLENGE A TECHNICAL WRITER IN A U-BOAT,2006,1,7,4,0.99,179,14.99,NC-17,12
998,ZHIVAGO CORE,A FATEFUL YARN OF A COMPOSER AND A MAN WHO MUST FACE A BOY IN THE CANADIAN ROCKIES,2006,1,7,6,0.99,105,10.99,NC-17,11
999,ZOOLANDER FICTION,A FATEFUL REFLECTION OF A WAITRESS AND A BOAT WHO MUST DISCOVER A SUMO WRESTLER IN ANCIENT CHINA,2006,1,7,5,2.99,101,28.99,R,17
1000,ZORRO ARK,A INTREPID PANORAMA OF A MAD SCIENTIST AND A BOY WHO MUST REDEEM A BOY IN A MONASTERY,2006,1,7,3,4.99,50,18.99,NC-17,17
